"f1","f2","f3","f4","f5","dangerous","trial","sequence","sim_response","correct","performance","c","w","agent","subject"
1,1,1,1,1,1,80,80,1,1,0.6125,1,"informed","informed_c1",4
0,1,1,0,0,0,81,81,1,0,0.604938271604938,1,"informed","informed_c1",4
0,1,0,1,1,0,82,82,0,1,0.609756097560976,1,"informed","informed_c1",4
1,1,1,0,0,1,83,83,0,0,0.602409638554217,1,"informed","informed_c1",4
0,1,0,1,0,0,84,84,1,0,0.595238095238095,1,"informed","informed_c1",4
1,0,1,0,0,1,85,85,0,0,0.588235294117647,1,"informed","informed_c1",4
0,0,1,0,1,0,86,86,1,0,0.581395348837209,1,"informed","informed_c1",4
1,0,1,1,1,1,87,87,0,0,0.574712643678161,1,"informed","informed_c1",4
0,0,1,1,0,0,88,88,0,1,0.579545454545455,1,"informed","informed_c1",4
0,0,0,1,0,0,89,89,0,1,0.584269662921348,1,"informed","informed_c1",4
0,0,1,1,1,0,90,90,0,1,0.588888888888889,1,"informed","informed_c1",4
1,1,1,0,1,1,91,91,1,1,0.593406593406593,1,"informed","informed_c1",4
1,1,1,1,1,1,92,92,1,1,0.597826086956522,1,"informed","informed_c1",4
1,1,0,1,1,0,93,93,0,1,0.602150537634409,1,"informed","informed_c1",4
0,1,1,1,0,0,94,94,0,1,0.606382978723404,1,"informed","informed_c1",4
1,1,1,1,0,1,95,95,1,1,0.610526315789474,1,"informed","informed_c1",4
1,1,0,1,0,0,96,96,1,0,0.604166666666667,1,"informed","informed_c1",4
0,0,0,1,1,0,1,1,1,0,0,1,"informed","informed_c1",5
1,1,1,1,1,1,2,2,0,0,0,1,"informed","informed_c1",5
0,0,1,0,1,0,3,3,1,0,0,1,"informed","informed_c1",5
1,0,1,1,0,1,4,4,1,1,0.25,1,"informed","informed_c1",5
0,1,0,1,0,0,5,5,0,1,0.4,1,"informed","informed_c1",5
1,0,1,1,1,1,6,6,0,0,0.333333333333333,1,"informed","informed_c1",5
1,0,1,0,1,1,7,7,1,1,0.428571428571429,1,"informed","informed_c1",5
0,1,0,0,1,0,8,8,1,0,0.375,1,"informed","informed_c1",5
1,0,0,1,1,0,9,9,1,0,0.333333333333333,1,"informed","informed_c1",5
1,0,1,0,1,1,10,10,1,1,0.4,1,"informed","informed_c1",5
1,1,1,0,0,1,11,11,1,1,0.454545454545455,1,"informed","informed_c1",5
0,0,1,1,0,0,12,12,1,0,0.416666666666667,1,"informed","informed_c1",5
1,0,1,0,0,1,13,13,1,1,0.461538461538462,1,"informed","informed_c1",5
1,1,1,1,0,1,14,14,0,0,0.428571428571429,1,"informed","informed_c1",5
0,1,1,0,0,0,15,15,0,1,0.466666666666667,1,"informed","informed_c1",5
0,1,1,1,0,0,16,16,1,0,0.4375,1,"informed","informed_c1",5
1,0,1,1,0,1,17,17,0,0,0.411764705882353,1,"informed","informed_c1",5
1,0,1,1,1,1,18,18,1,1,0.444444444444444,1,"informed","informed_c1",5
1,1,1,1,1,1,19,19,0,0,0.421052631578947,1,"informed","informed_c1",5
0,0,1,1,1,0,20,20,1,0,0.4,1,"informed","informed_c1",5
0,0,1,1,1,0,21,21,0,1,0.428571428571429,1,"informed","informed_c1",5
1,1,1,0,1,1,22,22,1,1,0.454545454545455,1,"informed","informed_c1",5
1,1,1,1,0,1,23,23,1,1,0.478260869565217,1,"informed","informed_c1",5
0,0,0,1,0,0,24,24,0,1,0.5,1,"informed","informed_c1",5
1,1,1,1,1,1,25,25,1,1,0.52,1,"informed","informed_c1",5
1,1,1,1,1,1,26,26,0,0,0.5,1,"informed","informed_c1",5
0,1,0,1,1,0,27,27,0,1,0.518518518518518,1,"informed","informed_c1",5
0,0,1,0,0,0,28,28,0,1,0.535714285714286,1,"informed","informed_c1",5
1,1,0,1,0,0,29,29,1,0,0.517241379310345,1,"informed","informed_c1",5
1,1,0,1,1,0,30,30,1,0,0.5,1,"informed","informed_c1",5
1,0,1,0,1,1,31,31,1,1,0.516129032258065,1,"informed","informed_c1",5
1,1,0,1,1,0,32,32,0,1,0.53125,1,"informed","informed_c1",5
1,1,1,1,1,1,33,33,1,1,0.545454545454545,1,"informed","informed_c1",5
0,0,1,1,0,0,34,34,1,0,0.529411764705882,1,"informed","informed_c1",5
1,1,0,1,0,0,35,35,0,1,0.542857142857143,1,"informed","informed_c1",5
1,1,0,1,1,0,36,36,1,0,0.527777777777778,1,"informed","informed_c1",5
1,1,1,1,1,1,37,37,0,0,0.513513513513513,1,"informed","informed_c1",5
0,0,1,0,1,0,38,38,0,1,0.526315789473684,1,"informed","informed_c1",5
1,1,1,1,0,1,39,39,1,1,0.538461538461538,1,"informed","informed_c1",5
0,0,0,1,0,0,40,40,1,0,0.525,1,"informed","informed_c1",5
1,0,1,1,0,1,41,41,0,0,0.51219512195122,1,"informed","informed_c1",5
1,0,1,0,1,1,42,42,0,0,0.5,1,"informed","informed_c1",5
0,1,0,1,0,0,43,43,1,0,0.488372093023256,1,"informed","informed_c1",5
1,0,1,1,0,1,44,44,1,1,0.5,1,"informed","informed_c1",5
0,0,0,1,1,0,45,45,0,1,0.511111111111111,1,"informed","informed_c1",5
1,1,1,1,1,1,46,46,1,1,0.521739130434783,1,"informed","informed_c1",5
0,0,1,1,1,0,47,47,1,0,0.51063829787234,1,"informed","informed_c1",5
1,0,1,0,1,1,48,48,0,0,0.5,1,"informed","informed_c1",5
1,0,1,0,0,1,49,49,1,1,0.510204081632653,1,"informed","informed_c1",5
0,0,1,0,0,0,50,50,0,1,0.52,1,"informed","informed_c1",5
1,0,0,1,1,0,51,51,1,0,0.509803921568627,1,"informed","informed_c1",5
1,1,1,1,1,1,52,52,1,1,0.519230769230769,1,"informed","informed_c1",5
1,0,1,1,1,1,53,53,0,0,0.509433962264151,1,"informed","informed_c1",5
1,0,1,0,1,1,54,54,0,0,0.5,1,"informed","informed_c1",5
0,1,0,1,1,0,55,55,0,1,0.509090909090909,1,"informed","informed_c1",5
1,1,1,0,1,1,56,56,1,1,0.517857142857143,1,"informed","informed_c1",5
1,0,1,1,1,1,57,57,1,1,0.526315789473684,1,"informed","informed_c1",5
0,1,1,0,0,0,58,58,0,1,0.53448275862069,1,"informed","informed_c1",5
1,1,1,0,0,1,59,59,0,0,0.525423728813559,1,"informed","informed_c1",5
0,1,1,1,0,0,60,60,0,1,0.533333333333333,1,"informed","informed_c1",5
0,0,1,1,1,0,61,61,1,0,0.524590163934426,1,"informed","informed_c1",5
1,1,1,1,0,1,62,62,1,1,0.532258064516129,1,"informed","informed_c1",5
1,1,0,1,1,0,63,63,1,0,0.523809523809524,1,"informed","informed_c1",5
0,1,0,0,1,0,64,64,0,1,0.53125,1,"informed","informed_c1",5
1,0,1,1,1,1,65,65,1,1,0.538461538461538,1,"informed","informed_c1",5
1,1,1,1,1,1,66,66,0,0,0.53030303030303,1,"informed","informed_c1",5
1,0,1,0,0,1,67,67,0,0,0.522388059701492,1,"informed","informed_c1",5
1,0,1,0,1,1,68,68,1,1,0.529411764705882,1,"informed","informed_c1",5
0,0,0,1,0,0,69,69,0,1,0.536231884057971,1,"informed","informed_c1",5
0,0,1,0,0,0,70,70,0,1,0.542857142857143,1,"informed","informed_c1",5
1,0,1,1,1,1,71,71,0,0,0.535211267605634,1,"informed","informed_c1",5
0,1,0,1,0,0,72,72,0,1,0.541666666666667,1,"informed","informed_c1",5
1,1,1,1,1,1,73,73,1,1,0.547945205479452,1,"informed","informed_c1",5
1,1,1,0,1,1,74,74,0,0,0.540540540540541,1,"informed","informed_c1",5
1,0,1,1,0,1,75,75,1,1,0.546666666666667,1,"informed","informed_c1",5
1,1,1,1,1,1,76,76,1,1,0.552631578947368,1,"informed","informed_c1",5
1,0,1,0,1,1,77,77,1,1,0.558441558441558,1,"informed","informed_c1",5
1,1,0,1,1,0,78,78,1,0,0.551282051282051,1,"informed","informed_c1",5
1,1,1,0,0,1,79,79,0,0,0.544303797468354,1,"informed","informed_c1",5
1,1,0,1,0,0,80,80,1,0,0.5375,1,"informed","informed_c1",5
1,0,0,1,1,0,81,81,0,1,0.54320987654321,1,"informed","informed_c1",5
0,1,1,0,0,0,82,82,1,0,0.536585365853659,1,"informed","informed_c1",5
0,1,0,0,1,0,83,83,1,0,0.530120481927711,1,"informed","informed_c1",5
0,1,1,1,0,0,84,84,1,0,0.523809523809524,1,"informed","informed_c1",5
0,0,1,1,1,0,85,85,1,0,0.517647058823529,1,"informed","informed_c1",5
1,1,1,1,0,1,86,86,0,0,0.511627906976744,1,"informed","informed_c1",5
1,1,1,1,1,1,87,87,1,1,0.517241379310345,1,"informed","informed_c1",5
0,0,1,1,0,0,88,88,1,0,0.511363636363636,1,"informed","informed_c1",5
1,0,1,1,0,1,89,89,1,1,0.51685393258427,1,"informed","informed_c1",5
1,1,1,1,0,1,90,90,0,0,0.511111111111111,1,"informed","informed_c1",5
0,0,0,1,1,0,91,91,1,0,0.505494505494505,1,"informed","informed_c1",5
0,0,1,0,1,0,92,92,0,1,0.510869565217391,1,"informed","informed_c1",5
0,1,0,1,1,0,93,93,0,1,0.516129032258065,1,"informed","informed_c1",5
1,1,0,1,1,0,94,94,0,1,0.521276595744681,1,"informed","informed_c1",5
1,0,1,0,1,1,95,95,0,0,0.515789473684211,1,"informed","informed_c1",5
0,0,1,1,1,0,96,96,1,0,0.510416666666667,1,"informed","informed_c1",5
1,1,1,1,0,1,1,1,1,1,1,0.1,"informed","informed_c01",1
1,1,1,1,1,1,2,2,0,0,0.5,0.1,"informed","informed_c01",1
0,0,1,1,1,0,3,3,0,1,0.666666666666667,0.1,"informed","informed_c01",1
1,1,1,0,1,1,4,4,0,0,0.5,0.1,"informed","informed_c01",1
1,0,1,0,1,1,5,5,0,0,0.4,0.1,"informed","informed_c01",1
1,1,1,1,1,1,6,6,1,1,0.5,0.1,"informed","informed_c01",1
1,1,1,1,1,1,7,7,1,1,0.571428571428571,0.1,"informed","informed_c01",1
0,1,0,1,1,0,8,8,0,1,0.625,0.1,"informed","informed_c01",1
1,0,0,1,1,0,9,9,0,1,0.666666666666667,0.1,"informed","informed_c01",1
1,0,1,0,1,1,10,10,0,0,0.6,0.1,"informed","informed_c01",1
1,0,1,1,0,1,11,11,0,0,0.545454545454545,0.1,"informed","informed_c01",1
1,1,0,1,1,0,12,12,0,1,0.583333333333333,0.1,"informed","informed_c01",1
1,1,1,1,0,1,13,13,1,1,0.615384615384615,0.1,"informed","informed_c01",1
0,0,1,0,0,0,14,14,0,1,0.642857142857143,0.1,"informed","informed_c01",1
1,1,0,1,1,0,15,15,0,1,0.666666666666667,0.1,"informed","informed_c01",1
0,1,1,1,0,0,16,16,0,1,0.6875,0.1,"informed","informed_c01",1
0,0,1,0,1,0,17,17,1,0,0.647058823529412,0.1,"informed","informed_c01",1
0,0,1,1,1,0,18,18,0,1,0.666666666666667,0.1,"informed","informed_c01",1
0,0,0,1,0,0,19,19,0,1,0.684210526315789,0.1,"informed","informed_c01",1
0,0,0,1,1,0,20,20,0,1,0.7,0.1,"informed","informed_c01",1
1,1,1,0,0,1,21,21,1,1,0.714285714285714,0.1,"informed","informed_c01",1
0,1,1,0,0,0,22,22,0,1,0.727272727272727,0.1,"informed","informed_c01",1
1,0,1,1,1,1,23,23,1,1,0.739130434782609,0.1,"informed","informed_c01",1
1,1,0,1,0,0,24,24,0,1,0.75,0.1,"informed","informed_c01",1
1,0,1,1,0,1,25,25,1,1,0.76,0.1,"informed","informed_c01",1
0,1,0,1,0,0,26,26,0,1,0.769230769230769,0.1,"informed","informed_c01",1
1,0,1,1,1,1,27,27,0,0,0.740740740740741,0.1,"informed","informed_c01",1
1,0,1,0,1,1,28,28,1,1,0.75,0.1,"informed","informed_c01",1
0,0,1,1,0,0,29,29,0,1,0.758620689655172,0.1,"informed","informed_c01",1
1,0,1,0,0,1,30,30,0,0,0.733333333333333,0.1,"informed","informed_c01",1
1,1,1,1,1,1,31,31,1,1,0.741935483870968,0.1,"informed","informed_c01",1
0,1,0,0,1,0,32,32,0,1,0.75,0.1,"informed","informed_c01",1
0,0,0,1,1,0,33,33,0,1,0.757575757575758,0.1,"informed","informed_c01",1
0,1,0,0,1,0,34,34,0,1,0.764705882352941,0.1,"informed","informed_c01",1
1,0,1,1,0,1,35,35,0,0,0.742857142857143,0.1,"informed","informed_c01",1
0,1,0,1,1,0,36,36,1,0,0.722222222222222,0.1,"informed","informed_c01",1
1,1,0,1,1,0,37,37,1,0,0.702702702702703,0.1,"informed","informed_c01",1
0,0,1,1,0,0,38,38,1,0,0.684210526315789,0.1,"informed","informed_c01",1
1,0,1,0,1,1,39,39,1,1,0.692307692307692,0.1,"informed","informed_c01",1
1,1,1,1,0,1,40,40,1,1,0.7,0.1,"informed","informed_c01",1
1,1,1,0,0,1,41,41,0,0,0.682926829268293,0.1,"informed","informed_c01",1
0,0,1,1,1,0,42,42,1,0,0.666666666666667,0.1,"informed","informed_c01",1
1,0,0,1,1,0,43,43,0,1,0.674418604651163,0.1,"informed","informed_c01",1
1,1,0,1,1,0,44,44,0,1,0.681818181818182,0.1,"informed","informed_c01",1
0,0,1,0,1,0,45,45,0,1,0.688888888888889,0.1,"informed","informed_c01",1
1,1,1,1,0,1,46,46,1,1,0.695652173913043,0.1,"informed","informed_c01",1
0,1,1,1,0,0,47,47,0,1,0.702127659574468,0.1,"informed","informed_c01",1
1,0,1,1,0,1,48,48,0,0,0.6875,0.1,"informed","informed_c01",1
0,0,0,1,0,0,49,49,0,1,0.693877551020408,0.1,"informed","informed_c01",1
1,0,1,0,1,1,50,50,1,1,0.7,0.1,"informed","informed_c01",1
1,1,1,1,1,1,51,51,1,1,0.705882352941177,0.1,"informed","informed_c01",1
1,1,1,1,1,1,52,52,0,0,0.692307692307692,0.1,"informed","informed_c01",1
1,1,1,1,1,1,53,53,1,1,0.69811320754717,0.1,"informed","informed_c01",1
1,0,1,1,1,1,54,54,0,0,0.685185185185185,0.1,"informed","informed_c01",1
1,1,1,0,1,1,55,55,1,1,0.690909090909091,0.1,"informed","informed_c01",1
0,0,1,0,0,0,56,56,0,1,0.696428571428571,0.1,"informed","informed_c01",1
1,1,1,1,1,1,57,57,0,0,0.684210526315789,0.1,"informed","informed_c01",1
1,0,1,0,1,1,58,58,0,0,0.672413793103448,0.1,"informed","informed_c01",1
1,0,1,1,1,1,59,59,1,1,0.677966101694915,0.1,"informed","informed_c01",1
1,1,0,1,0,0,60,60,0,1,0.683333333333333,0.1,"informed","informed_c01",1
0,1,0,1,0,0,61,61,0,1,0.688524590163934,0.1,"informed","informed_c01",1
0,0,1,1,1,0,62,62,1,0,0.67741935483871,0.1,"informed","informed_c01",1
1,0,1,0,0,1,63,63,1,1,0.682539682539683,0.1,"informed","informed_c01",1
0,1,1,0,0,0,64,64,1,0,0.671875,0.1,"informed","informed_c01",1
1,1,1,1,0,1,65,65,0,0,0.661538461538462,0.1,"informed","informed_c01",1
1,1,1,1,0,1,66,66,1,1,0.666666666666667,0.1,"informed","informed_c01",1
1,0,1,0,0,1,67,67,1,1,0.671641791044776,0.1,"informed","informed_c01",1
1,0,1,0,1,1,68,68,1,1,0.676470588235294,0.1,"informed","informed_c01",1
1,1,1,1,1,1,69,69,0,0,0.666666666666667,0.1,"informed","informed_c01",1
1,0,1,0,1,1,70,70,0,0,0.657142857142857,0.1,"informed","informed_c01",1
0,0,1,1,1,0,71,71,1,0,0.647887323943662,0.1,"informed","informed_c01",1
1,1,1,0,0,1,72,72,0,0,0.638888888888889,0.1,"informed","informed_c01",1
0,0,1,1,0,0,73,73,0,1,0.643835616438356,0.1,"informed","informed_c01",1
1,0,0,1,1,0,74,74,0,1,0.648648648648649,0.1,"informed","informed_c01",1
1,0,1,1,0,1,75,75,1,1,0.653333333333333,0.1,"informed","informed_c01",1
0,0,1,1,1,0,76,76,0,1,0.657894736842105,0.1,"informed","informed_c01",1
1,1,0,1,1,0,77,77,0,1,0.662337662337662,0.1,"informed","informed_c01",1
1,1,1,1,1,1,78,78,0,0,0.653846153846154,0.1,"informed","informed_c01",1
1,0,1,1,0,1,79,79,1,1,0.658227848101266,0.1,"informed","informed_c01",1
0,1,0,0,1,0,80,80,1,0,0.65,0.1,"informed","informed_c01",1
1,0,1,1,1,1,81,81,0,0,0.641975308641975,0.1,"informed","informed_c01",1
0,0,0,1,1,0,82,82,1,0,0.634146341463415,0.1,"informed","informed_c01",1
1,1,1,0,1,1,83,83,0,0,0.626506024096386,0.1,"informed","informed_c01",1
1,0,1,0,1,1,84,84,1,1,0.630952380952381,0.1,"informed","informed_c01",1
1,1,1,1,1,1,85,85,1,1,0.635294117647059,0.1,"informed","informed_c01",1
1,0,1,1,1,1,86,86,1,1,0.63953488372093,0.1,"informed","informed_c01",1
0,0,1,0,0,0,87,87,0,1,0.64367816091954,0.1,"informed","informed_c01",1
0,0,1,0,1,0,88,88,1,0,0.636363636363636,0.1,"informed","informed_c01",1
0,1,0,1,0,0,89,89,1,0,0.629213483146067,0.1,"informed","informed_c01",1
0,1,1,1,0,0,90,90,1,0,0.622222222222222,0.1,"informed","informed_c01",1
0,1,0,1,1,0,91,91,1,0,0.615384615384615,0.1,"informed","informed_c01",1
0,1,1,0,0,0,92,92,0,1,0.619565217391304,0.1,"informed","informed_c01",1
0,0,0,1,0,0,93,93,1,0,0.612903225806452,0.1,"informed","informed_c01",1
1,1,0,1,0,0,94,94,1,0,0.606382978723404,0.1,"informed","informed_c01",1
1,1,1,1,1,1,95,95,0,0,0.6,0.1,"informed","informed_c01",1
1,1,0,1,1,0,96,96,0,1,0.604166666666667,0.1,"informed","informed_c01",1
1,1,0,1,0,0,1,1,1,0,0,0.1,"informed","informed_c01",2
1,0,1,1,0,1,2,2,1,1,0.5,0.1,"informed","informed_c01",2
1,1,0,1,1,0,3,3,0,1,0.666666666666667,0.1,"informed","informed_c01",2
1,0,1,0,1,1,4,4,1,1,0.75,0.1,"informed","informed_c01",2
0,1,1,0,0,0,5,5,1,0,0.6,0.1,"informed","informed_c01",2
1,1,0,1,1,0,6,6,0,1,0.666666666666667,0.1,"informed","informed_c01",2
1,1,1,0,1,1,7,7,0,0,0.571428571428571,0.1,"informed","informed_c01",2
1,0,1,1,0,1,8,8,1,1,0.625,0.1,"informed","informed_c01",2
1,1,1,1,0,1,9,9,0,0,0.555555555555556,0.1,"informed","informed_c01",2
1,0,1,0,0,1,10,10,0,0,0.5,0.1,"informed","informed_c01",2
0,0,1,1,0,0,11,11,1,0,0.454545454545455,0.1,"informed","informed_c01",2
1,1,1,0,0,1,12,12,1,1,0.5,0.1,"informed","informed_c01",2
1,1,1,1,1,1,13,13,1,1,0.538461538461538,0.1,"informed","informed_c01",2
0,0,1,1,1,0,14,14,1,0,0.5,0.1,"informed","informed_c01",2
0,0,0,1,0,0,15,15,0,1,0.533333333333333,0.1,"informed","informed_c01",2
0,1,0,1,1,0,16,16,1,0,0.5,0.1,"informed","informed_c01",2
1,0,1,0,1,1,17,17,0,0,0.470588235294118,0.1,"informed","informed_c01",2
0,1,0,0,1,0,18,18,1,0,0.444444444444444,0.1,"informed","informed_c01",2
1,0,0,1,1,0,19,19,0,1,0.473684210526316,0.1,"informed","informed_c01",2
1,0,1,1,1,1,20,20,1,1,0.5,0.1,"informed","informed_c01",2
1,0,1,0,1,1,21,21,0,0,0.476190476190476,0.1,"informed","informed_c01",2
1,0,1,1,1,1,22,22,0,0,0.454545454545455,0.1,"informed","informed_c01",2
1,1,1,1,1,1,23,23,0,0,0.434782608695652,0.1,"informed","informed_c01",2
0,0,1,0,0,0,24,24,0,1,0.458333333333333,0.1,"informed","informed_c01",2
1,1,1,1,0,1,25,25,0,0,0.44,0.1,"informed","informed_c01",2
0,1,0,1,0,0,26,26,1,0,0.423076923076923,0.1,"informed","informed_c01",2
0,0,0,1,1,0,27,27,1,0,0.407407407407407,0.1,"informed","informed_c01",2
0,0,1,1,1,0,28,28,1,0,0.392857142857143,0.1,"informed","informed_c01",2
1,1,1,1,1,1,29,29,1,1,0.413793103448276,0.1,"informed","informed_c01",2
0,1,1,1,0,0,30,30,0,1,0.433333333333333,0.1,"informed","informed_c01",2
0,0,1,0,1,0,31,31,0,1,0.451612903225806,0.1,"informed","informed_c01",2
1,1,1,1,1,1,32,32,1,1,0.46875,0.1,"informed","informed_c01",2
1,0,1,0,0,1,33,33,0,0,0.454545454545455,0.1,"informed","informed_c01",2
1,0,0,1,1,0,34,34,0,1,0.470588235294118,0.1,"informed","informed_c01",2
1,1,1,1,0,1,35,35,1,1,0.485714285714286,0.1,"informed","informed_c01",2
0,0,1,1,1,0,36,36,0,1,0.5,0.1,"informed","informed_c01",2
1,1,1,1,1,1,37,37,1,1,0.513513513513513,0.1,"informed","informed_c01",2
1,1,1,1,1,1,38,38,1,1,0.526315789473684,0.1,"informed","informed_c01",2
0,1,1,1,0,0,39,39,0,1,0.538461538461538,0.1,"informed","informed_c01",2
1,1,0,1,1,0,40,40,0,1,0.55,0.1,"informed","informed_c01",2
0,1,0,1,1,0,41,41,0,1,0.560975609756098,0.1,"informed","informed_c01",2
0,0,0,1,1,0,42,42,1,0,0.547619047619048,0.1,"informed","informed_c01",2
1,1,1,0,1,1,43,43,0,0,0.534883720930233,0.1,"informed","informed_c01",2
1,1,1,1,0,1,44,44,0,0,0.522727272727273,0.1,"informed","informed_c01",2
0,0,1,1,1,0,45,45,1,0,0.511111111111111,0.1,"informed","informed_c01",2
1,1,0,1,0,0,46,46,0,1,0.521739130434783,0.1,"informed","informed_c01",2
1,1,0,1,1,0,47,47,1,0,0.51063829787234,0.1,"informed","informed_c01",2
1,0,1,1,0,1,48,48,1,1,0.520833333333333,0.1,"informed","informed_c01",2
0,1,0,0,1,0,49,49,1,0,0.510204081632653,0.1,"informed","informed_c01",2
1,0,1,1,0,1,50,50,1,1,0.52,0.1,"informed","informed_c01",2
0,0,0,1,0,0,51,51,0,1,0.529411764705882,0.1,"informed","informed_c01",2
1,0,1,0,1,1,52,52,1,1,0.538461538461538,0.1,"informed","informed_c01",2
0,1,1,0,0,0,53,53,1,0,0.528301886792453,0.1,"informed","informed_c01",2
0,1,0,1,0,0,54,54,0,1,0.537037037037037,0.1,"informed","informed_c01",2
0,0,1,1,0,0,55,55,1,0,0.527272727272727,0.1,"informed","informed_c01",2
0,0,1,0,1,0,56,56,1,0,0.517857142857143,0.1,"informed","informed_c01",2
1,0,1,0,1,1,57,57,1,1,0.526315789473684,0.1,"informed","informed_c01",2
0,0,1,0,0,0,58,58,0,1,0.53448275862069,0.1,"informed","informed_c01",2
1,1,1,0,0,1,59,59,1,1,0.542372881355932,0.1,"informed","informed_c01",2
1,0,1,1,1,1,60,60,1,1,0.55,0.1,"informed","informed_c01",2
1,0,1,0,1,1,61,61,1,1,0.557377049180328,0.1,"informed","informed_c01",2
1,1,1,1,1,1,62,62,0,0,0.548387096774194,0.1,"informed","informed_c01",2
1,1,1,1,1,1,63,63,1,1,0.555555555555556,0.1,"informed","informed_c01",2
1,0,1,1,1,1,64,64,1,1,0.5625,0.1,"informed","informed_c01",2
1,0,0,1,1,0,65,65,0,1,0.569230769230769,0.1,"informed","informed_c01",2
1,0,1,0,0,1,66,66,0,0,0.560606060606061,0.1,"informed","informed_c01",2
1,1,1,1,1,1,67,67,0,0,0.552238805970149,0.1,"informed","informed_c01",2
0,1,0,0,1,0,68,68,0,1,0.558823529411765,0.1,"informed","informed_c01",2
0,0,1,0,0,0,69,69,0,1,0.565217391304348,0.1,"informed","informed_c01",2
1,1,1,1,1,1,70,70,1,1,0.571428571428571,0.1,"informed","informed_c01",2
0,0,0,1,1,0,71,71,1,0,0.563380281690141,0.1,"informed","informed_c01",2
0,0,1,1,0,0,72,72,0,1,0.569444444444444,0.1,"informed","informed_c01",2
1,1,0,1,1,0,73,73,1,0,0.561643835616438,0.1,"informed","informed_c01",2
1,1,0,1,0,0,74,74,1,0,0.554054054054054,0.1,"informed","informed_c01",2
1,1,1,0,0,1,75,75,1,1,0.56,0.1,"informed","informed_c01",2
1,0,1,1,1,1,76,76,0,0,0.552631578947368,0.1,"informed","informed_c01",2
0,1,1,1,0,0,77,77,1,0,0.545454545454545,0.1,"informed","informed_c01",2
1,1,1,0,1,1,78,78,1,1,0.551282051282051,0.1,"informed","informed_c01",2
0,1,1,0,0,0,79,79,0,1,0.556962025316456,0.1,"informed","informed_c01",2
1,1,1,1,0,1,80,80,1,1,0.5625,0.1,"informed","informed_c01",2
0,0,1,1,1,0,81,81,0,1,0.567901234567901,0.1,"informed","informed_c01",2
1,0,1,0,1,1,82,82,0,0,0.560975609756098,0.1,"informed","informed_c01",2
1,0,1,0,1,1,83,83,1,1,0.566265060240964,0.1,"informed","informed_c01",2
1,1,1,1,0,1,84,84,0,0,0.55952380952381,0.1,"informed","informed_c01",2
0,0,0,1,0,0,85,85,1,0,0.552941176470588,0.1,"informed","informed_c01",2
1,0,1,1,0,1,86,86,1,1,0.558139534883721,0.1,"informed","informed_c01",2
0,1,0,1,0,0,87,87,1,0,0.551724137931034,0.1,"informed","informed_c01",2
0,1,0,1,1,0,88,88,1,0,0.545454545454545,0.1,"informed","informed_c01",2
1,0,1,1,1,1,89,89,1,1,0.550561797752809,0.1,"informed","informed_c01",2
0,0,1,0,1,0,90,90,0,1,0.555555555555556,0.1,"informed","informed_c01",2
1,0,1,0,1,1,91,91,1,1,0.56043956043956,0.1,"informed","informed_c01",2
1,0,1,1,0,1,92,92,0,0,0.554347826086957,0.1,"informed","informed_c01",2
1,1,1,1,1,1,93,93,1,1,0.559139784946237,0.1,"informed","informed_c01",2
0,0,1,1,1,0,94,94,1,0,0.553191489361702,0.1,"informed","informed_c01",2
1,1,0,1,1,0,95,95,1,0,0.547368421052632,0.1,"informed","informed_c01",2
1,1,1,1,1,1,96,96,1,1,0.552083333333333,0.1,"informed","informed_c01",2
0,1,1,0,0,0,1,1,1,0,0,0.1,"informed","informed_c01",3
0,0,1,1,1,0,2,2,0,1,0.5,0.1,"informed","informed_c01",3
1,1,0,1,0,0,3,3,0,1,0.666666666666667,0.1,"informed","informed_c01",3
0,0,0,1,0,0,4,4,0,1,0.75,0.1,"informed","informed_c01",3
1,0,1,1,1,1,5,5,0,0,0.6,0.1,"informed","informed_c01",3
0,0,1,0,1,0,6,6,0,1,0.666666666666667,0.1,"informed","informed_c01",3
0,0,1,1,1,0,7,7,1,0,0.571428571428571,0.1,"informed","informed_c01",3
1,0,1,0,1,1,8,8,1,1,0.625,0.1,"informed","informed_c01",3
0,1,0,1,1,0,9,9,0,1,0.666666666666667,0.1,"informed","informed_c01",3
1,1,1,1,0,1,10,10,0,0,0.6,0.1,"informed","informed_c01",3
1,1,1,1,1,1,11,11,0,0,0.545454545454545,0.1,"informed","informed_c01",3
0,1,0,1,0,0,12,12,1,0,0.5,0.1,"informed","informed_c01",3
1,0,1,1,0,1,13,13,0,0,0.461538461538462,0.1,"informed","informed_c01",3
1,1,1,1,1,1,14,14,1,1,0.5,0.1,"informed","informed_c01",3
1,0,0,1,1,0,15,15,0,1,0.533333333333333,0.1,"informed","informed_c01",3
1,0,1,1,0,1,16,16,0,0,0.5,0.1,"informed","informed_c01",3
0,1,0,0,1,0,17,17,1,0,0.470588235294118,0.1,"informed","informed_c01",3
0,0,0,1,1,0,18,18,1,0,0.444444444444444,0.1,"informed","informed_c01",3
1,1,1,1,0,1,19,19,1,1,0.473684210526316,0.1,"informed","informed_c01",3
1,0,1,1,1,1,20,20,1,1,0.5,0.1,"informed","informed_c01",3
0,0,1,1,0,0,21,21,0,1,0.523809523809524,0.1,"informed","informed_c01",3
1,1,1,0,1,1,22,22,0,0,0.5,0.1,"informed","informed_c01",3
1,1,1,1,1,1,23,23,0,0,0.478260869565217,0.1,"informed","informed_c01",3
